9,True,"['cif-core', 'CIF-COREALT']",True,2024-06-19 11:32:22.706612,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/cif-core.ttl,CIF-core,9f6d2fced7b235e7629d4b23a9de1f36c84e1840558d87a83aa7bc056c9b6088,,282.0,14.0,12.0,,,177.0,,3.0,,16.0,,,71.0,1.0,4.0,678.0,100.0,88.0,68.0,2.0,18.0,5.0,0.0,273.0,5.0,1.0,4.0,4.0,True,0.444,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.222,0.0,0.0,True,Turtle,5.0,907.0,52.0,20.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,1.0,3.0,83.0,,,,,,5.0,,,,,1.0,,,1.0,1.0,,,2.0,,,"OWL syntax (Turtle), but should be RDF/XML",5.0,1.0,,1.0,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,True,"['CMSO', 'CMSOALT']",True,2024-06-19 11:34:24.448548,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/cmso.owl,CMSO,e52145054f1bf032b935286ef1ec6b2c5e3aeaa5cf5d422af28fe57d1666b460,,270.0,,,28.0,28.0,109.0,,,3.0,,16.0,16.0,22.0,3.0,,508.0,100.0,26.0,40.0,28.0,0.0,19.0,0.0,153.0,,,,7.0,True,0.4,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.2,0.0,0.0,True,RDF/XML Syntax,5.0,296.0,121.0,28.0,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,0.0,1.0,12.0,106.0,,21.0,8.0,,,61.0,Missing tracker and usages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,True,"['CSO', 'CSOALT']",True,2024-06-19 11:35:15.069541,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/CSO.owl,CSO,8077635a3fc326c9aeae6e73170e513bf47ee0b18fe80d29adbb2b6f18d8026f,,154.0,,,19.0,19.0,84.0,1.0,,3.0,,21.0,24.0,49.0,,,374.0,100.0,14.0,30.0,19.0,0.0,25.0,0.0,185.0,20.0,18.0,14.0,3.0,True,0.333,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.167,0.0,0.0,True,RDF/XML Syntax,1.0,361.0,135.0,31.0,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,ERROR,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,9 errors,ERROR,9.0,0.0,0.0,,,,,5.0,,,1.0,15.0,Missing tracker and usages,,,,,,,,,,,,,,,,,,18.0,,,,6.0,,,,,,,,5.0,,,,,,,4.0,,,,,,,,2.0,Homepage URL (https://github.com/Materials-Data-Science-and-Informatics/Dislocation-Ontology-Suite/tree/main/CSO.owl) does not resolve,,,,,,,,,,,,,,,,,,,,,,,,,,
12,True,"['deb', 'DEBALT']",True,2024-06-19 11:32:59.346870,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/DEB.owl,DEB,e03f95bc624b67253f3974898fb88320ca97be0d5510f59b7cee193797e022a1,,296.0,,,235.0,97.0,729.0,,8.0,,,22.0,14.0,666.0,63.0,,2135.0,100.0,11.0,601.0,109.0,0.0,12.0,0.0,2147.0,,,,,True,0.467,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.234,0.0,0.0,True,RDF/XML Syntax,4.0,2891.0,31.0,170.0,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,0.0,,,,,64.0,,,,158.0,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
13,True,"['diso', 'DISOALT']",True,2024-06-19 11:32:48.872325,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/DISO.ttl,DISO,0a3d0b1e22c300f864e2d2157b1599e4b5a7655209c679f4f7fbcd8cb59dc49e,,147.0,,,5.0,5.0,91.0,6.0,,1.0,,25.0,25.0,62.0,,6.0,373.0,100.0,13.0,38.0,12.0,0.0,33.0,0.0,227.0,26.0,17.0,22.0,8.0,True,0.444,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.222,0.0,0.0,True,Turtle,1.0,400.0,140.0,16.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,1.0,,,,,5.0,,,1.0,4.0,,,,,,,,,,,,,,"OWL syntax (Turtle), but should be RDF/XML",,,,,13.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,True,"['DSIM', 'DSIMALT']",True,2024-06-19 11:35:12.618057,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/DSIM.owl,DSIM,d0600566158974f147a3cb7190dfe238c4233e6499b0c664841ba61183a757ce,,185.0,,,23.0,23.0,128.0,6.0,,16.0,,16.0,17.0,58.0,9.0,8.0,492.0,100.0,13.0,41.0,33.0,0.0,45.0,0.0,210.0,14.0,5.0,10.0,2.0,True,0.4,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.2,0.0,0.0,True,RDF/XML Syntax,1.0,447.0,175.0,40.0,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,0.0,,,,,5.0,,27.0,1.0,8.0,Missing tracker and usages,,4.0,,,2.0,,,,,1.0,,,,,,,,5.0,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,True,"['emmo', 'EMMOALT']",True,2024-06-19 11:29:19.228954,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EMMO.ttl,EMMO,0e493a97bfb5cefd5dbf804c3d5bfdbab3850b9eb1719372300b7b5ad59e937c,http://emmo.info/emmo/1.0.0-beta4,4541.0,2.0,,6.0,5.0,1338.0,4.0,117.0,5.0,,48.0,58.0,1799.0,7.0,113.0,8225.0,100.0,35.0,1191.0,10.0,2.0,107.0,0.0,5145.0,46.0,18.0,317.0,52.0,False,0.549,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.275,0.0,0.0,True,Turtle,22.0,8167.0,1648.0,388.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'http://emmo.info/emmo/1.0.0-beta4' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,5 errors,ERROR,5.0,1.0,2.0,5.0,22.0,,,6.0,,,130.0,1481.0,,,1.0,16.0,7.0,,2.0,22.0,,7.0,,,,"OWL syntax (Turtle), but should be RDF/XML",86.0,3.0,12.0,3.0,2.0,494.0,4.0,4.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,True,,True,,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EMMO_BVC.ttl,EMMO_BVC,083958d2622aa5d30761f488faeaba5990c644ab70b4006d547c06765f5cf618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed_robot_base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,True,,True,,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EMMO_BattINFO.ttl,EMMO_BattINFO,980a2d6aa99b7a7acc9c9ea3a6070226032cdd53298f8a146546e58df18b36c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed_robot_base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,True,"['emmo_datamodel', 'EMMO_DATAMODELALT']",True,2024-06-19 11:32:26.009911,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EMMO_Datamodel.ttl,EMMO_Datamodel,1cd705af347476df3307ed8e6917b2617662fa47136e503014e523904598dc87,http://emmo.info/datamodel/0.0.2/metamodel,94.0,,,8.0,8.0,47.0,,,,,10.0,10.0,32.0,7.0,12.0,239.0,100.0,14.0,13.0,11.0,0.0,13.0,0.0,97.0,2.0,,7.0,1.0,False,0.504,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.252,0.0,0.0,True,Turtle,7.0,226.0,49.0,18.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI does not resolve,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,6 errors,ERROR,6.0,1.0,1.0,1.0,2.0,,,6.0,,,1.0,44.0,,,,1.0,,1.0,1.0,1.0,,,,,,"OWL syntax (Turtle), but should be RDF/XML",1.0,2.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
19,True,"['emmo_atomistic', 'EMMO_ATOMISTICALT']",True,2024-06-19 11:32:32.587663,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EMMO_atomistic.ttl,EMMO_atomistic,e71cf7ad29c10dfd425d79bbc7eeec01ca4682e996f9b1c07d8f325f39fec674,http://emmo.info/0.0.1/domain-atomistic,1921.0,1.0,,2.0,1.0,609.0,1.0,68.0,8.0,,23.0,30.0,884.0,2.0,55.0,3745.0,100.0,35.0,533.0,3.0,1.0,46.0,0.0,2537.0,60.0,9.0,121.0,13.0,False,0.504,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.252,0.0,0.0,True,Turtle,34.0,4165.0,325.0,31.0,[],Missing ontology license. Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI does not resolve,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,6 errors,ERROR,6.0,1.0,1.0,18.0,22.0,,,6.0,,,109.0,646.0,,,,15.0,,9.0,5.0,16.0,,8.0,9.0,,,"OWL syntax (Turtle), but should be RDF/XML",28.0,2.0,,3.0,3.0,129.0,4.0,5.0,5.0,1.0,,,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,True,"['emmo_crystallography', 'EMMO_CRYSTALLOGRAPHYALT']",True,2024-06-19 11:32:20.088974,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EMMO_crystallography.ttl,EMMO_crystallography,ba194d6a152b2103d8ca4f6d2980961870b581a8d2a1d4bcf02ab46cb3805503,http://emmo.info/domain-crystallography/0.0.1/crystallography,9482.0,1.0,,2.0,6.0,1896.0,2.0,68.0,8.0,,22.0,30.0,3325.0,7.0,55.0,15143.0,100.0,42.0,1806.0,9.0,1.0,47.0,0.0,9700.0,162.0,10.0,253.0,13.0,False,0.549,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.275,0.0,0.0,True,Turtle,53.0,15530.0,1396.0,42.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI 'http://emmo.info/domain-crystallography/0.0.1/crystallography' is not in recommended format,WARN,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,5 errors,ERROR,5.0,1.0,2.0,20.0,25.0,,,6.0,,,115.0,4123.0,,,,16.0,,9.0,6.0,17.0,,8.0,10.0,,,"OWL syntax (Turtle), but should be RDF/XML",116.0,2.0,,3.0,9.0,135.0,4.0,6.0,31.0,1.0,,,7.0,,,,,,,,,,,,,,,,,,1.0,894.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
21,True,"['emmo_mappings', 'EMMO_MAPPINGSALT']",True,2024-06-19 11:32:29.204860,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EMMO_mappings.ttl,EMMO_mappings,c5292bb186b6d059c71a7705fb06d6976c63f435d13b44cfdf8ec6f128f29987,http://emmo.info/domain-mappings/0.0.1,1915.0,5.0,,4.0,3.0,613.0,1.0,67.0,8.0,2.0,24.0,32.0,876.0,4.0,57.0,3754.0,100.0,36.0,528.0,5.0,5.0,48.0,0.0,2523.0,60.0,9.0,118.0,13.0,False,0.504,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.252,0.0,0.0,True,Turtle,38.0,4170.0,332.0,34.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI does not resolve,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,6 errors,ERROR,6.0,1.0,1.0,19.0,23.0,,,6.0,,,108.0,645.0,,,,15.0,,9.0,5.0,16.0,,8.0,9.0,,,"OWL syntax (Turtle), but should be RDF/XML",28.0,2.0,,3.0,4.0,128.0,4.0,5.0,5.0,1.0,,,7.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
22,True,"['emmo_mechanical_testing', 'EMMO_MECHANICAL_TESTINGALT']",True,2024-06-19 11:29:22.511716,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EMMO_mechanical_testing.owl,EMMO_mechanical_testing,3e3df20aa79b0940c0624e530d66ac6417009ff174ec60b158f956939a1e832d,http://emmo.info/emmo/domain/mechanical-testing/1.0.0,2538.0,1.0,,4.0,5.0,964.0,2.0,79.0,,,29.0,32.0,1357.0,4.0,63.0,5257.0,100.0,52.0,851.0,7.0,2.0,61.0,0.0,3809.0,58.0,24.0,208.0,13.0,False,0.527,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.264,0.0,0.0,True,RDF/XML Syntax,29.0,5655.0,666.0,44.0,[],Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Version IRI does not resolve,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Version IRI does not have date information,INFO,PASS,PASS,6 errors,ERROR,6.0,1.0,0.0,30.0,37.0,,,6.0,,,136.0,987.0,,,,20.0,,4.0,8.0,20.0,,14.0,16.0,,,,27.0,3.0,,3.0,5.0,157.0,10.0,5.0,42.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,True,"['emmo_microstructure', 'EMMO_MICROSTRUCTUREALT']",True,2024-06-19 11:29:24.944596,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EMMO_microstructure.owl,EMMO_microstructure,d30a217f470ca02d13507c4e435ce7ae1f65aab1d72ba16f80a34a76be2d09f9,,622.0,,,2.0,1.0,274.0,,29.0,,,22.0,30.0,275.0,1.0,46.0,1406.0,100.0,34.0,219.0,3.0,1.0,47.0,0.0,894.0,18.0,5.0,64.0,12.0,False,0.467,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.234,0.0,0.0,True,RDF/XML Syntax,23.0,1474.0,217.0,10.0,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,0.0,17.0,21.0,,,6.0,,,8.0,240.0,,,,16.0,,4.0,5.0,16.0,,7.0,8.0,,,,10.0,,,3.0,3.0,8.0,3.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,True,"['EXPO', 'EXPOALT']",True,2024-06-19 11:34:30.952164,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/EXPO.owl,EXPO,57ede339e73af44ab1c07290402338748e782241f7dc19c4ae7029f555c99847,,646.0,,,,,402.0,363.0,,,,75.0,73.0,432.0,,76.0,2067.0,100.0,2.0,325.0,0.0,0.0,78.0,0.0,2098.0,88.0,,,23.0,True,0.4,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.2,0.0,0.0,True,RDF/XML Syntax,21.0,2564.0,646.0,,[],Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,8 errors,ERROR,8.0,0.0,0.0,,,,,,,,,,Missing tracker and usages,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,True,"['foaf', 'FOAFALT']",True,2024-06-19 11:31:51.482272,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/FOAF.owl,FOAF,b0497b153c6ac034eb9acf220ff3852daee6d31d02d9f9cdc39163528877d98a,,245.0,,,,21.0,75.0,,,4.0,,8.0,12.0,,,12.0,393.0,14.63,10.0,1.0,27.0,0.0,42.0,0.0,20.0,,,,,False,0.333,(1*impact+1*dashboard)/2,0.286,0.0,0.146,0.309,0.0,24.0,True,RDF/XML Syntax,20.0,64.0,205.0,,"['BWMD-DOMAIN', 'BWMD-MID', 'CCO', 'CHAMEO', 'CHEMINF', 'DSIM', 'EMMO', 'IAO', 'LPBFO', 'MOL_TENSILE', 'MSLE', 'NanoMine', 'OA', 'OEO', 'OIEcharacterisation-methods', 'PATO', 'SEMMD', 'SSN', 'bmo', 'm4i', 'mvc', 'mwo', 'nfdicore', 'opmw']",Missing ontology license. Missing registry license.,ERROR,PASS,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,ERROR,Missing tracker and usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,ERROR,PASS,9 errors,ERROR,9.0,0.0,0.0,,,,,,3.0,,,,Missing tracker and usages,,158.0,,,1.0,12.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Homepage URL (http://www.foaf-project.org/) does not resolve,,,,,,,,,,,,,,,,,,,,,,,,,,
26,True,"['gpo', 'GPOALT']",True,2024-06-19 11:32:16.989117,https://raw.githubusercontent.com/ebrahimnorouzi/mseo.github.io/master/Ontology_files/GPO.ttl,GPO,f4a500bb722d1118ad6e4bc0991f3d97f9f1136515d8c48c1fb01c4826448fc3,,967.0,1.0,,1.0,1.0,464.0,,50.0,5.0,,45.0,47.0,424.0,,98.0,2169.0,100.0,20.0,380.0,1.0,1.0,84.0,0.0,1525.0,8.0,2.0,108.0,50.0,False,0.444,(1*impact+1*dashboard)/2,0.0,0.0,1.0,0.222,0.0,0.0,True,Turtle,3.0,2479.0,218.0,1.0,[],Missing registry license.,ERROR,WARN,0 invalid IRIs. The Ontology IRI is not valid.,fp3,ERROR,Missing version IRI,ERROR,Missing domain (scope),ERROR,PASS,PASS,PASS,Missing usages,ERROR,Missing contact information,ERROR,PASS,Missing version IRI to check date,ERROR,PASS,PASS,7 errors,ERROR,7.0,0.0,1.0,11.0,11.0,,,6.0,,,,421.0,,,,6.0,,,3.0,14.0,,7.0,5.0,,,"OWL syntax (Turtle), but should be RDF/XML",8.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
